app_id,developer,publisher,owners_range,concurrent_users_yesterday,price,initial_price,genres,positive,negative
1200860,Coal Supper,Coal Supper,"100,000 .. 200,000",1,0,0,"Indie, Free To Play",2606,110
2383990,IllFonic,IllFonic Publishing,"100,000 .. 200,000",14,1999,1999,"Action, Adventure",961,94
2271520,Violet Angel Interactive,Violet Angel Interactive,"100,000 .. 200,000",0,99,99,"Action, Adventure",44,8
1524160,QZQ Studio,"H.P.Y.S,LLC","100,000 .. 200,000",0,0,0,"Adventure, Indie, RPG",3,1
1149660,DSGame,DSGame,"100,000 .. 200,000",0,199,199,"Casual, Indie",2087,481
2757330,SBN3,Wrath Club,"100,000 .. 200,000",22,999,999,"Casual, Indie",1594,1350
1294340,BUSAN SANAI GAMES,SuperGG.com,"100,000 .. 200,000",0,999,999,"Action, Adventure, Indie, Strategy",73,26
1122340,Cyanide Studio,Nacon,"100,000 .. 200,000",82,449,2999,Simulation,1807,319
1266540,Misc Games,Misc Games,"100,000 .. 200,000",44,1499,2499,"Adventure, Simulation, Early Access",1274,637
890400,"KOEI TECMO GAMES CO., LTD.",Papaya Play,"100,000 .. 200,000",28,0,0,"Adventure, Massively Multiplayer, RPG, Strategy, Free To Play",277,124
63660,"Cyan Worlds, Inc.","Cyan Worlds, Inc.","100,000 .. 200,000",3,239,599,"Adventure, Casual",829,136
1750770,"Wx3 Labs, LLC","Wx3 Labs, LLC","100,000 .. 200,000",53,1249,2499,"Action, Adventure, Indie, RPG",2928,240
1487560,Juggernaut Games,Juggernaut Games,"100,000 .. 200,000",0,1999,1999,"Adventure, Indie, RPG",48,15
898720,Neomateria Games GmbH,Neomateria Games GmbH,"100,000 .. 200,000",4,1999,1999,"Indie, RPG, Simulation, Strategy",613,147
1907590,Consumer Softproducts,Consumer Softproducts,"100,000 .. 200,000",18,3999,3999,"Action, Adventure, Indie, Early Access",1445,177
1625110,BigBread,BigBread,"100,000 .. 200,000",0,399,399,"Action, Adventure, Casual, Indie",35,14
1707650,Whiskeybarrel Studios,eGames.com,"100,000 .. 200,000",8,1399,1399,"RPG, Strategy",909,155
201290,"Ironclad Games Corporation, Stardock Entertainment",Stardock Entertainment,"100,000 .. 200,000",11,399,999,"Indie, Strategy",612,181
2250600,"Nippon Ichi Software, Inc., Systemsoft beta, Inc.","NIS America, Inc.","100,000 .. 200,000",29,4499,5999,"Action, Adventure, RPG, Strategy",681,159
1201330,President Studio,President Studio,"100,000 .. 200,000",0,0,0,"Simulation, Strategy",453,126
22310,Rebellion,Bethesda Softworks,"100,000 .. 200,000",1,199,499,Action,1009,500
343090,"Jundroo, LLC","Jundroo, LLC","100,000 .. 200,000",0,799,799,"Indie, Simulation",306,52
1709900,asraworks,"asraworks, Team17","100,000 .. 200,000",11,441,1299,"Indie, Strategy",1007,119
809020,System Erasure,System Erasure,"100,000 .. 200,000",4,899,1199,"Action, Indie",1744,75
1288420,Peanut Button,Peanut Button,"100,000 .. 200,000",0,999,999,"Adventure, Indie",163,13
2155710,KurokumaSoft,KurokumaSoft,"100,000 .. 200,000",0,159,399,Action,4,0
209270,Robot Entertainment,Robot Entertainment,"100,000 .. 200,000",0,0,0,"Indie, Strategy",514,239
275180,Double Fine Productions,"Midnight City, Majesco Entertainment","100,000 .. 200,000",1,399,1999,"Adventure, Casual, RPG",836,106
738530,"CRAFTS & MEISTER Co., Ltd.",BANDAI NAMCO Entertainment,"100,000 .. 200,000",1,4999,4999,Action,1016,1349
527450,HFM Games,HFM Games,"100,000 .. 200,000",3,149,299,"Indie, Simulation",2500,604
622720,Vile Monarch,Devolver Digital,"100,000 .. 200,000",7,499,1999,"Indie, Simulation, Strategy",1311,321
971620,Sonic Team,SEGA,"100,000 .. 200,000",99,699,999,Casual,670,176
2400770,Lunheim Studios,"Goblinz Publishing, Maple Whispering Limited","100,000 .. 200,000",29,749,1499,"Simulation, Strategy",941,250
1372530,KishMish Games,KishMish Games,"100,000 .. 200,000",97,1499,1499,"Indie, Simulation, Strategy",2577,438
2213120,Bad Vices Games,Bad Vices Games,"100,000 .. 200,000",6,499,499,"Adventure, Casual, Simulation",1437,163
1549030,Anatoliy Loginovskikh,Anatoliy Loginovskikh,"100,000 .. 200,000",0,59,99,"Adventure, Casual, Indie",539,34
2559270,Red Axe Games,Red Axe Games,"100,000 .. 200,000",16,714,1299,"Casual, Indie, Simulation, Sports",2057,338
1844080,Ghost Cat Games,Ghost Cat Games,"100,000 .. 200,000",0,1499,1499,"Adventure, RPG, Early Access",11,2
2008920,Simogo,Annapurna Interactive,"100,000 .. 200,000",56,1249,2499,"Adventure, Indie",2151,120
2719160,Caveman Studio,Caveman Studio,"100,000 .. 200,000",155,1499,1999,"Action, Simulation",1669,601
1338580,Sos Sosowski,Devolver Digital,"100,000 .. 200,000",7,199,999,"Adventure, Casual, Indie",1412,92
1352850,Andy Sztark,Andy Sztark,"100,000 .. 200,000",4,2499,2499,"Simulation, Strategy",745,266
343070,TML-Studios,Aerosoft GmbH,"100,000 .. 200,000",0,399,1999,"Casual, Indie, Simulation",248,108
552700,Square Enix,Square Enix,"100,000 .. 200,000",37,999,2499,RPG,2450,724
1470740,Moon,Moon,"100,000 .. 200,000",0,749,1499,"Casual, Massively Multiplayer, Strategy",14,10
1710580,Milestone S.r.l.,Milestone S.r.l.,"100,000 .. 200,000",34,2999,2999,"Racing, Simulation, Sports",1190,291
2707940,HFM Games,HFM Games,"100,000 .. 200,000",170,299,599,"Action, Massively Multiplayer, Simulation, Early Access",7907,983
340000,Double Fine Productions,Adult Swim Games,"100,000 .. 200,000",0,1999,1999,Action,937,99
323380,Question,Question,"100,000 .. 200,000",0,1999,1999,"Action, Adventure, Indie, Simulation, Strategy",1364,112
1937750,RAYKA STUDIO,RAYKA STUDIO,"100,000 .. 200,000",2,399,999,"Adventure, Indie, RPG, Strategy",849,134
1449320,Pendulo Studios,Microids,"100,000 .. 200,000",0,399,1999,Adventure,672,145
1386780,SomaSim,Kasedo Games,"100,000 .. 200,000",42,599,2999,"Simulation, Strategy",1049,378
2658920,Team Tetrapod,Team Tetrapod,"100,000 .. 200,000",2,294,499,"Adventure, Indie, Simulation",678,25
2259050,DIG Games,DIG Games,"100,000 .. 200,000",0,399,399,"Adventure, Indie, RPG",0,1
488730,One More Level,Techland Publishing,"100,000 .. 200,000",1,299,1499,"Action, Indie",700,252
1602080,Reply Game Studios,Maximum Entertainment,"100,000 .. 200,000",13,3999,3999,"Action, Adventure",1654,585
1442430,Raccoons Studio,astragon Entertainment,"100,000 .. 200,000",143,1624,2499,"Casual, Indie, Simulation",2032,431
1331210,OTA IMON Studios,Raw Fury,"100,000 .. 200,000",5,1499,1499,"Action, Adventure, Indie, RPG, Strategy",711,82
1850160,Dry Cactus,Dry Cactus,"100,000 .. 200,000",69,799,1999,Simulation,1566,62
2441270,5minlab Corp.,"5minlab Corp., KRAFTON, Inc.","100,000 .. 200,000",15,499,499,"Action, Indie",2016,109
227020,Gaming Minds Studios,Kalypso Media Digital,"100,000 .. 200,000",7,1999,1999,"Simulation, Strategy",304,198
2188620,Tim Rachor,Tim Rachor,"100,000 .. 200,000",0,199,499,Adventure,28,2
938220,NEOWIZ,NEOWIZ,"100,000 .. 200,000",1,599,1999,"Action, Casual, Racing",894,294
3360170,Xeip Games,Xeip Games,"100,000 .. 200,000",0,99,99,"Indie, RPG, Strategy",2,1
2566340,Kazakov Oleg,Kazakov Oleg,"100,000 .. 200,000",18,1499,1499,"RPG, Early Access",409,84
1511460,Dionic Software,Dionic Software,"100,000 .. 200,000",33,2499,2499,"Indie, Simulation, Strategy",1333,334
1872780,Made From Strings,Dionous Games,"100,000 .. 200,000",0,1499,1499,Adventure,36,1
2816950,RAYKA STUDIO,"RAYKA STUDIO, NPC Entertainment, Craftmos Games","100,000 .. 200,000",120,799,1999,"Adventure, Casual, Indie, RPG, Simulation, Strategy",2405,223
575780,Volens Nolens Games,Volens Nolens Games,"100,000 .. 200,000",0,99,99,"Action, Adventure, Casual, Indie",129,60
1626890,WildMonkey,"WildMonkey, Gamirror Games","100,000 .. 200,000",0,299,299,"Adventure, Indie",1548,69
1478850,Early Morning Studio,Early Morning Studio,"100,000 .. 200,000",8,1499,1499,RPG,150,46
2807150,Crazy Goat Games,Crytivo,"100,000 .. 200,000",104,2499,2499,"Simulation, Strategy",948,146
727850,Hyperstrange,Hyperstrange,"100,000 .. 200,000",19,1499,1499,"Action, Indie",2389,371
2124420,JSL Entertainment,"JSL Entertainment, Phoenix Game","100,000 .. 200,000",1,1000,1000,"Action, RPG",933,266
2688140,Samuka Gomes,Samuka Gomes,"100,000 .. 200,000",0,199,199,"Action, Adventure, Indie",12,11
748490,Nihon Falcom,"XSEED Games, Marvelous USA, Inc.","100,000 .. 200,000",50,3999,3999,RPG,2655,178
1189800,Ninja Theory,"Ninja Theory, Xbox Game Studios","100,000 .. 200,000",0,2999,2999,Action,1042,549
1480370,Romantic Room,Romantic Room,"100,000 .. 200,000",0,199,199,"Adventure, Casual, Indie, Simulation",152,169
1265780,Daedalic Entertainment,"Daedalic Entertainment, Nacon","100,000 .. 200,000",5,4999,4999,"Action, Adventure, RPG",509,745
932850,Sokpop Collective,Sokpop Collective,"100,000 .. 200,000",2,149,499,"Indie, Simulation",780,89
1817800,Massive Miniteam,HandyGames,"100,000 .. 200,000",808,1499,2999,"Adventure, Indie, Simulation, Strategy",1389,202
2287220,Frontier Developments,Frontier Developments,"100,000 .. 200,000",79,5499,5499,"Simulation, Strategy",2501,626
919360,Gamera Interactive,"Gamera Interactive, Ancient Scroll","100,000 .. 200,000",11,1749,3499,"Action, Adventure, Indie, RPG, Strategy",989,372
798290,Milestone S.r.l.,Milestone S.r.l.,"100,000 .. 200,000",3,1999,1999,"Racing, Simulation, Sports",1052,186
1082180,KT Racing,Nacon,"100,000 .. 200,000",22,299,2999,"Action, Racing, RPG, Simulation, Sports",1204,239
258010,Triple.B.Titles,Triple.B.Titles,"100,000 .. 200,000",1,499,499,"Action, Indie, RPG",672,139
2514960,Lizardry,PLAYISM,"100,000 .. 200,000",12,799,799,"Adventure, Casual, Indie",2795,408
2137990,Jakob Delzer,Indie,"100,000 .. 200,000",0,499,499,"Action, Casual, Indie, Racing, Sports",4,0
1457320,Fire Hose Games,Fire Hose Games,"100,000 .. 200,000",62,2999,2999,"Indie, Simulation, Strategy",1902,930
1275370,Nasty Cat,Nasty Cat,"100,000 .. 200,000",1,499,499,"Action, Adventure, Casual, Indie, RPG, Early Access",130,34
1802330,CHEST BOX,CHEST BOX,"100,000 .. 200,000",0,349,499,"Action, Indie",260,178
1064460,Puppet Combo,Puppet Combo,"100,000 .. 200,000",4,599,1199,"Adventure, Indie",2049,90
1949960,Siactro,Siactro,"100,000 .. 200,000",1,299,299,Action,1686,66
1871990,Petr Šimůnek,Petr Šimůnek,"100,000 .. 200,000",2,0,0,"Action, Casual, Indie, Racing, Simulation, Sports, Free To Play",777,258
324070,Gamious,Gamious,"100,000 .. 200,000",0,499,499,"Action, Indie, Racing",187,44
1887400,Summitsphere,"Summitsphere, Joystick Ventures, Beep Japan Inc.","100,000 .. 200,000",31,1999,1999,"Action, Adventure, Indie",3452,136
1570760,Asteroid Game Studio,Asteroid Game Studio,"100,000 .. 200,000",0,299,1499,"Casual, Indie, Strategy",405,44
2792510,Braden Reddell,98 REDD GAMES,"100,000 .. 200,000",0,439,799,"Adventure, Indie",6,3
1955330,Fractal Projects,Fractal Projects,"100,000 .. 200,000",1,299,299,"Casual, Indie",2188,62
697900,William Cheek,William Cheek,"100,000 .. 200,000",0,0,0,"Action, Adventure, Casual, Free To Play, Indie, RPG, Simulation",145,36
527280,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","100,000 .. 200,000",2,2999,2999,RPG,457,202
1797610,SC Jogos,SC Jogos,"100,000 .. 200,000",2,499,499,"Casual, Indie, Racing",320,49
1244630,FreeMind S.A.,"PlayWay S.A., FreeMind S.A.","100,000 .. 200,000",16,799,1999,"Adventure, Casual, Indie, Simulation",1893,456
538030,Goldhawk Interactive,Hooded Horse,"100,000 .. 200,000",161,1999,3999,"RPG, Simulation, Strategy",2371,581
1580790,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","100,000 .. 200,000",18,1999,3999,"Action, Adventure",1233,345
2500750,Exbyte Studios,Exbyte Studios,"100,000 .. 200,000",181,399,499,"Action, Adventure, Indie",1547,1352
2094270,Smartmelon Games,Smartmelon Games,"100,000 .. 200,000",8,909,1299,"Indie, RPG, Strategy",776,145
758690,▲ Pyramid Games,"▲ Pyramid Games, PlayWay S.A.","100,000 .. 200,000",80,1589,2999,"Adventure, Indie, Simulation, Free To Play",1792,639
1722860,Dire Wolf,Dire Wolf,"100,000 .. 200,000",38,899,1499,"Action, Adventure, Casual, RPG, Strategy",990,333
2055050,中子星游戏研究所,OKJOY,"100,000 .. 200,000",30,1199,1199,"Indie, RPG, Strategy",1480,177
1180250,Mojiken,Mojiken,"100,000 .. 200,000",0,99,199,"Casual, Indie",157,19
2795530,正人君子杨某人,正人君子杨某人,"100,000 .. 200,000",0,299,299,"Adventure, Indie",2,2
1593350,Gniller,Gniller,"100,000 .. 200,000",494,399,399,"Indie, Early Access",983,159
374190,Berzerk Studio,"The Arcade Crew, Dotemu","100,000 .. 200,000",2,1999,1999,"Action, Adventure, Indie, RPG",1848,141
2693930,Tinymice Entertainment,"Rogue Duck Interactive, Gamersky Games","100,000 .. 200,000",26,519,1299,"Casual, Indie, RPG, Strategy",2751,472
1340990,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","100,000 .. 200,000",385,4999,4999,"Action, Adventure, RPG",3691,2562
1728080,AploveStudio,AploveStudio,"100,000 .. 200,000",0,799,799,"Action, Adventure, Indie, RPG",8,2
1580780,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","100,000 .. 200,000",24,3999,3999,"Action, Adventure",1891,401
2948440,Spooky House,Spooky House,"100,000 .. 200,000",3,799,799,"Casual, Strategy",5,3
2203860,Bullfrog Productions,Electronic Arts,"100,000 .. 200,000",1,99,499,"RPG, Strategy",42,7
514990,Dead Drop Studios LLC,Dead Drop Studios LLC,"100,000 .. 200,000",0,99,999,"Action, Adventure, Indie, RPG",76,49
2903560,KOTAKE CREATE,PLAYISM,"100,000 .. 200,000",6,399,399,"Adventure, Indie, Simulation",1725,249
2165440,QZQ Studio,QZQ Studio,"100,000 .. 200,000",0,1899,1899,"Adventure, Indie, RPG, Early Access",4,6
699330,Curious Panda Games,Balor Games,"100,000 .. 200,000",20,1249,2499,"Adventure, Indie, RPG, Strategy",656,173
814000,"ILCA, Inc.",Bandai Namco Entertainment Inc.,"100,000 .. 200,000",22,3999,3999,"Action, Adventure, Casual, RPG",2515,637
284390,The Game Kitchen,Phoenix Online Publishing,"100,000 .. 200,000",2,999,999,"Adventure, Indie",2205,128
3710,Rebellion,Rebellion,"100,000 .. 200,000",3,239,799,Action,1008,147
745330,Creepy Brothers,Creepy Brothers,"100,000 .. 200,000",3,999,999,"Adventure, Casual, Indie",852,104
2120900,Rayll,Rayll,"100,000 .. 200,000",11,249,499,"Adventure, Casual, Indie",1948,174
1586330,Narfox LLC,Narfox LLC,"100,000 .. 200,000",0,699,699,"Action, Indie, RPG",2,4
1305720,Terrible Toybox,Terrible Toybox,"100,000 .. 200,000",0,0,0,"Adventure, Indie",536,75
436670,Nihon Falcom,"XSEED Games, Marvelous USA, Inc.","100,000 .. 200,000",31,2999,2999,RPG,2014,119
22140,Frictional Games,Frictional Games,"100,000 .. 200,000",0,0,0,"Adventure, Indie",555,495
1674890,绝汪,"绝汪, Mecrew Games","100,000 .. 200,000",5,799,799,"Adventure, Casual, Indie, RPG, Simulation, Strategy",1124,172
558260,Milestone S.r.l.,Milestone S.r.l.,"100,000 .. 200,000",7,199,1999,"Racing, Sports",982,308
2905970,Efkey Studios,RockGame S.A.,"100,000 .. 200,000",28,0,0,"Action, Casual, Simulation, Free To Play",683,48
1194110,Adobe,Adobe,"100,000 .. 200,000",38,0,0,"Animation & Modeling, Design & Illustration, Game Development",492,63
416690,Vile Monarch,Good Shepherd Entertainment,"100,000 .. 200,000",2,0,0,Indie,761,78
1957560,GamesBraz,HandMade Games,"100,000 .. 200,000",0,99,1999,"Action, Adventure, Casual, Indie, Strategy",2,4
345240,CREATIVE ASSEMBLY,SEGA,"100,000 .. 200,000",77,199,999,"Action, Strategy",916,125
762220,Night School Studio,Night School Studio,"100,000 .. 200,000",2,1999,1999,"Adventure, Casual, Indie",619,278
527270,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","100,000 .. 200,000",2,0,0,RPG,1580,245
1922010,Triangle Factory,Triangle Factory,"100,000 .. 200,000",12,1199,1999,"Action, Strategy",1122,205
1733880,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.","100,000 .. 200,000",1,999,2499,Action,307,127
1550510,Creepy Brothers,Creepy Brothers,"100,000 .. 200,000",9,499,999,"Adventure, Indie",1170,187
1413370,Rhombico Games,Crytivo,"100,000 .. 200,000",3,1499,1499,"Indie, Simulation, Strategy",415,90
584150,Big Ant Studios,Crosse Studios,"100,000 .. 200,000",1,4999,4999,Sports,26,10
2587170,Dead Drop Studios LLC,Dead Drop Studios LLC,"100,000 .. 200,000",1,1999,1999,"Action, Adventure, Casual, Indie",22,6
595780,Volens Nolens Games,Volens Nolens Games,"100,000 .. 200,000",13,499,499,"Action, Adventure, Indie, RPG",72,22
910460,SIGONO INC.,SIGONO INC.,"100,000 .. 200,000",0,0,0,"Adventure, Indie",202,62
1686980,M9 Games,M9 Games,"100,000 .. 200,000",1,699,699,"Adventure, Casual",9,6
1249480,MNKY,Pixeljam,"100,000 .. 200,000",4,539,1199,"Action, Indie, Early Access",851,44
346560,Lonely Troops,Lonely Troops,"100,000 .. 200,000",5,179,899,"Adventure, Casual, Indie, RPG",2313,139
1234810,Alien Pixel Studios,Alien Pixel Studios,"100,000 .. 200,000",0,0,0,"Free To Play, Indie",834,42
274270,Roll7,Devolver Digital,"100,000 .. 200,000",1,399,1999,"Action, Adventure, Indie",1758,265
2831320,tjern,tjern,"100,000 .. 200,000",0,174,699,"Action, Adventure, RPG",11,0
2207490,Erik Asmussen,Erik Asmussen,"100,000 .. 200,000",34,499,499,"Casual, Indie, Simulation",992,93
620070,Ratloop Games Canada,Ratloop Games Canada,"100,000 .. 200,000",1,0,0,"Action, Free To Play, Indie, Racing, Strategy",64,51
279900,Wales Interactive,Wales Interactive,"100,000 .. 200,000",1,199,1999,"Adventure, Indie",176,69
2286680,Propulsion Studios,Propulsion Studios,"100,000 .. 200,000",1,999,999,"Action, Casual, Simulation, Early Access",8,5
2826800,MANGLEDmaw Games,DreadXP,"100,000 .. 200,000",19,999,999,"Adventure, Indie",921,200
1990740,SC Jogos,SC Jogos,"100,000 .. 200,000",1,499,499,"Casual, Indie, Racing",399,79
2377980,Vidas Salavejus,Vidas Salavejus,"100,000 .. 200,000",0,109,199,"Casual, Indie",32,3
2309460,STuNT, STuNT,"100,000 .. 200,000",0,99,99,"Action, Adventure, Simulation",8,1
2130460,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","100,000 .. 200,000",8,2999,4999,Adventure,1359,144
1539140,TERNOX,"TERNOX, Gamersky Games","100,000 .. 200,000",27,749,999,"Indie, Simulation, Early Access",1349,49
1265230,Petr Šimůnek,Petr Šimůnek,"100,000 .. 200,000",0,0,0,"Action, Casual, Indie, Massively Multiplayer, Racing, Simulation, Sports, Free To Play",186,88
1694960,bhungry,bhungry,"100,000 .. 200,000",13,194,299,"Casual, Indie",1402,328
623340,Reverie World Studios,indie.io,"100,000 .. 200,000",2,599,1999,"Action, Adventure, Indie, Massively Multiplayer, Simulation",871,521
1507970,Team9,Team9,"100,000 .. 200,000",4,0,0,"Adventure, Indie, RPG, Strategy",4482,56
1879720,Tuning Mania,Tuning Mania,"100,000 .. 200,000",0,0,0,"Action, Free To Play",31,21
2121980,System Erasure,System Erasure,"100,000 .. 200,000",25,959,1199,"Adventure, Indie",2086,213
354160,KT Racing,Nacon,"100,000 .. 200,000",12,999,999,Racing,930,413
2230980,BlackMark Studio,"BlackMark Studio, Valkyrie Initiative","100,000 .. 200,000",158,2999,2999,RPG,1594,469
658260,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","100,000 .. 200,000",7,5999,5999,RPG,1130,275
758010,Evil Objective,EO Interactive Ltd.,"100,000 .. 200,000",1,499,499,"Action, Adventure, Indie",24,1
1894430,Gaddy Games,Gaddy Games,"100,000 .. 200,000",41,1279,1599,"Indie, Simulation, Strategy",2220,205
588440,Svantech Studios,Svantech Studios,"100,000 .. 200,000",0,899,899,"Action, Casual, Indie, Sports",630,209
3059520,Codemasters,Electronic Arts,"100,000 .. 200,000",5272,4999,4999,"Racing, Sports",1853,235
357330,nornware AB,nornware AB,"100,000 .. 200,000",5,1499,1499,"Action, Indie",1567,146
1620540,BATOVI Games,BATOVI Games,"100,000 .. 200,000",7,849,1699,"Action, Casual, Indie, Simulation, Sports",728,115
1121560,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","100,000 .. 200,000",92,5999,5999,RPG,7320,1094
410850,"KOEI TECMO GAMES CO., LTD.",Square Enix,"100,000 .. 200,000",2,3999,3999,"Action, RPG",896,416
2237970,David Moralejo Sánchez,"GrabTheGames, UpgradePoint","100,000 .. 200,000",78,449,1499,"Adventure, Simulation, Strategy",2428,144
1649730,游戏养家工作室,游戏养家工作室,"100,000 .. 200,000",194,479,599,"Casual, Indie, RPG, Simulation, Strategy",1790,463
2078450,Caged Element,Wired Productions,"100,000 .. 200,000",66,839,1999,Racing,3027,763
2821800,Hungry Couch Games,tinyBuild,"100,000 .. 200,000",106,1299,1999,"Indie, Strategy",1132,197
1950440,Lasse Zacho Malver,Lasse Zacho Malver,"100,000 .. 200,000",4,324,499,Strategy,783,84
1902690,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","100,000 .. 200,000",70,3999,3999,"Action, RPG",5723,562
